image_path,participant,difficulty
tracking_data_download\participant_3\extracted_images\capture__1626427519827.7737.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427519895.5913.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427519965.4048.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427520042.2046.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427520111.0156.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427520193.7942.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427520261.612.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427520335.4165.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427520416.2053.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427520458.089.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427520526.903.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427520627.6343.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427520667.5352.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427520744.3235.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427520823.1306.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427520894.92.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427520972.7197.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427521045.5176.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427521117.333.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427521159.7493.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427521228.5652.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427521297.8936.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427521375.6873.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427521443.5022.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427521518.303.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427521595.0996.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427521667.903.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427521741.712.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427521808.5334.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427521877.3489.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427521960.1218.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427521994.0322.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427522097.7551.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427522136.668.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427522204.5222.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427522296.4702.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427522373.274.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427522443.0781.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427522508.9026.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427522554.977.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427522626.7764.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427522701.0974.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427522780.396.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427522862.178.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427522900.088.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427522987.8452.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427523076.6082.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427523120.506.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427523209.2634.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427523251.1387.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427523325.9417.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427523422.6848.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427523492.4924.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427523566.3054.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427523607.196.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427523684.98.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427523754.7983.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427523846.4358.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427523894.5093.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427523977.289.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427524026.1587.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427524116.9363.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427524164.8418.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427524244.6333.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427524312.4492.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427524386.8667.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427524457.6487.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427524529.4485.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427524607.2473.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427524689.0273.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427524728.9138.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427524814.6858.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427524896.0247.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427524941.9282.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427525027.244.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427525111.0195.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427525156.9143.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427525246.6562.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427525284.5544.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427525359.355.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427525425.6995.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427525503.5227.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427525575.3716.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427525652.164.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427525737.948.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427525777.8264.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427525862.6003.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427525945.813.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427525989.7078.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427526071.0193.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427526159.7559.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427526206.655.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427526282.4307.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427526358.2388.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427526430.0344.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427526501.8484.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427526574.6587.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427526642.4648.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427526715.2715.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427526761.1472.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427526844.924.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427526887.8235.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427526988.1655.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427527029.0254.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427527114.7964.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427527194.584.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427527275.3838.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427527309.2756.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427527390.0632.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427527484.2195.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427527526.106.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427527602.4683.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427527680.8098.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427527769.5818.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427527817.444.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427527909.1992.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427527945.1028.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427528030.8726.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427528111.657.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427528161.5234.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427528243.3074.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427528317.108.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427528392.9055.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427528459.7266.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427528530.5364.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427528598.911.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427528676.6936.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427528717.584.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427528811.3325.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427528850.23.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427528938.0078.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427529027.7551.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427529070.6516.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427529155.9404.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427529239.2324.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427529278.1145.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427529352.4434.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427529419.78.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427529489.5898.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427529557.4094.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427529633.21.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427529712.9895.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427529759.8635.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427529841.6472.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427529917.444.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427529997.2285.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427530077.017.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427530116.9114.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427530196.697.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427530266.51.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427530339.8335.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427530417.5215.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427530489.3672.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427530557.1506.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427530621.9834.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427530682.8157.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427530759.6072.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427530844.7295.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427530883.7432.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427530959.5393.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427531029.3528.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427531108.1433.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427531190.9436.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427531230.816.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427531310.601.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427531387.4016.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427531451.228.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427531517.0505.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427531587.8772.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427531655.699.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427531724.5034.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427531803.8777.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427531882.6707.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427531961.447.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427532006.431.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427532083.2146.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427532158.0186.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427532227.8271.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427532296.643.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427532371.458.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427532444.2488.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427532508.656.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427532584.4539.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427532649.844.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427532729.629.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427532804.4512.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427532871.259.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427532951.0378.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427532986.9666.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427533083.6848.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427533150.0793.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427533224.8872.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427533289.716.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427533358.5254.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427533423.3691.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427533488.1892.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427533549.5225.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427533616.8535.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427533688.6672.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427533751.5068.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427533827.5042.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427533907.304.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427533990.0752.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427534056.8984.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427534119.928.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427534192.7217.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427534260.7202.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427534325.0603.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427534384.9226.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427534457.2268.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427534553.976.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427534622.7876.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427534687.6187.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427534749.4463.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427534816.2678.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427534889.0784.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427534957.9194.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427535014.7446.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427535115.5208.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427535185.2905.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427535224.1768.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427535321.9304.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427535388.7612.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427535454.5972.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427535517.3958.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427535592.2039.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427535657.0432.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427535721.8774.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427535808.6416.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427535854.0598.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427535933.8242.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427536026.5747.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427536073.4587.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427536168.2139.png,participant_3,hard
tracking_data_download\participant_3\extracted_images\capture__1626427787640.2202.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427787699.069.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427787759.3342.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427787841.1135.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427787924.9043.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427787997.693.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427788044.1797.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427788130.948.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427788178.8203.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427788257.6118.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427788325.4294.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427788394.2434.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427788463.5725.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427788539.9.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427788609.706.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427788681.5146.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427788760.303.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427788844.079.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427788881.9841.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427788961.765.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427789054.5298.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427789095.4082.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427789188.1714.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427789256.9807.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427789307.8447.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427789375.6592.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427789442.4795.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427789514.288.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427789589.0981.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427789658.905.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427789721.7527.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427789800.5242.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427789891.2922.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427789963.6025.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427790007.5046.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427790106.739.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427790145.6265.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427790232.4033.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427790306.2097.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427790375.0261.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427790439.844.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427790508.6643.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427790577.4714.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427790642.2996.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427790728.0688.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427790766.9673.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427790858.7212.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427790910.5833.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427790991.675.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427791066.045.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427791142.8176.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427791222.619.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427791257.3535.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427791344.1196.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427791424.9043.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427791494.7693.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427791576.1057.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427791611.0127.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427791706.343.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427791745.2222.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427791827.0027.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427791908.7876.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427791992.5605.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427792033.4568.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427792116.2375.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427792201.0054.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427792239.902.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427792334.646.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427792383.5159.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427792463.303.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427792544.0857.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427792624.8696.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427792690.6953.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427792763.5173.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427792832.3325.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427792873.2139.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427792944.024.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427793016.8826.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427793088.216.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427793160.017.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427793238.8157.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427793308.6204.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427793377.436.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427793450.2432.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427793527.0366.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427793566.929.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427793641.7292.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427793740.4724.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427793812.2732.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427793849.182.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427793924.9712.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427793998.7805.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427794075.9204.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427794150.7197.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427794216.5825.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427794295.3716.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427794380.144.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427794418.0525.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427794506.0984.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427794574.9097.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427794642.729.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427794709.5498.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427794776.3723.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427794842.1968.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427794907.0305.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427794972.8567.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427795049.641.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427795127.4326.png,participant_3,medium
tracking_data_download\participant_3\extracted_images\capture__1626427795209.2146.png,participant_3,medium
